state_name,country_name
North Dakota,United States
Ohio,United States
Oklahoma,United States
Oregon,United States
Pennsylvania,United States
Puerto Rico,United States
Rhode Island,United States
South Carolina,United States
South Dakota,United States
Tennessee,United States
Texas,United States
Utah,United States
Vermont,United States
Virginia,United States
Washington,United States
West Virginia,United States
Wisconsin,United States
Wyoming,United States
Artigas,Uruguay
Canelones,Uruguay
Cerro Largo,Uruguay
Colonia,Uruguay
Durazno,Uruguay
Flores,Uruguay
Florida,Uruguay
Lavalleja,Uruguay
Maldonado,Uruguay
Montevideo,Uruguay
Paysandú,Uruguay
Río Negro,Uruguay
Rivera,Uruguay
Rocha,Uruguay
Salto,Uruguay
San José,Uruguay
Soriano,Uruguay
Tacuarembó,Uruguay
Treinta y Tres,Uruguay
Andijan,Uzbekistan
Bukhara,Uzbekistan
Fergana,Uzbekistan
Jizzakh,Uzbekistan
Karakalpakstan,Uzbekistan
Namangan,Uzbekistan
Navoiy,Uzbekistan
Qashqadaryo,Uzbekistan
Samarqand,Uzbekistan
Sirdaryo,Uzbekistan
Surxondaryo,Uzbekistan
Tashkent,Uzbekistan
Xorazm,Uzbekistan
Malampa,Vanuatu
Sanma,Vanuatu
Shefa,Vanuatu
Tafea,Vanuatu
Torba,Vanuatu
Amazonas,Venezuela
Anzoátegui,Venezuela
Apure,Venezuela
Aragua,Venezuela
Barinas,Venezuela
Bolívar,Venezuela
Carabobo,Venezuela
Cojedes,Venezuela
Delta Amacuro,Venezuela
Distrito Capital,Venezuela
Falcón,Venezuela
Guárico,Venezuela
La Guaira,Venezuela
Lara,Venezuela
Mérida,Venezuela
Miranda,Venezuela
Monagas,Venezuela
Nueva Esparta,Venezuela
Portuguesa,Venezuela
Sucre,Venezuela
Táchira,Venezuela
Trujillo,Venezuela
Yaracuy,Venezuela
Zulia,Venezuela
An Giang,Vietnam
Bà Rịa-Vũng Tàu,Vietnam
Bắc Giang,Vietnam
Bắc Kạn,Vietnam
Bạc Liêu,Vietnam
Bắc Ninh,Vietnam
Bến Tre,Vietnam
Bình Dương,Vietnam
Bình Định,Vietnam
Bình Phước,Vietnam
Bình Thuận,Vietnam
Cà Mau,Vietnam
Cần Thơ,Vietnam
Cao Bằng,Vietnam
Đà Nẵng,Vietnam
Đắk Lắk,Vietnam
Đắk Nông,Vietnam
Điện Biên,Vietnam
Đồng Nai,Vietnam
Đồng Tháp,Vietnam
Gia Lai,Vietnam
Hà Giang,Vietnam
Hà Nam,Vietnam
Hà Nội,Vietnam
Hà Tĩnh,Vietnam
Hải Dương,Vietnam
Hải Phòng,Vietnam
Hậu Giang,Vietnam
Hồ Chí Minh,Vietnam
Hòa Bình,Vietnam
Hưng Yên,Vietnam
Khánh Hòa,Vietnam
Kiên Giang,Vietnam
Kon Tum,Vietnam
Lai Châu,Vietnam
Lâm Đồng,Vietnam
Lạng Sơn,Vietnam
Lào Cai,Vietnam
Long An,Vietnam
Nam Định,Vietnam
Nghệ An,Vietnam
Ninh Bình,Vietnam
Ninh Thuận,Vietnam
Phú Thọ,Vietnam
Phú Yên,Vietnam
Quảng Bình,Vietnam
Quảng Nam,Vietnam
Quảng Ngãi,Vietnam
Quảng Ninh,Vietnam
Quảng Trị,Vietnam
Sóc Trăng,Vietnam
Sơn La,Vietnam
Tây Ninh,Vietnam
Thái Bình,Vietnam
Thái Nguyên,Vietnam
Thanh Hóa,Vietnam
Thừa Thiên-Huế,Vietnam
Tiền Giang,Vietnam
Trà Vinh,Vietnam
Tuyên Quang,Vietnam
Vĩnh Long,Vietnam
Vĩnh Phúc,Vietnam
Yên Bái,Vietnam
Saint Croix,Virgin Islands (US)
Saint John,Virgin Islands (US)
Saint Thomas,Virgin Islands (US)
'Adan,Yemen
'Amran,Yemen
Abyan,Yemen
Al Bayda',Yemen
Al Hudaydah,Yemen
Al Jawf,Yemen
Al Mahrah,Yemen
Al Mahwit,Yemen
Dhamar,Yemen
Hadhramaut,Yemen
Hajjah,Yemen
Ibb,Yemen
Lahij,Yemen
Ma'rib,Yemen
Raymah,Yemen
Saada,Yemen
Sana'a,Yemen
Shabwah,Yemen
Socotra,Yemen
Ta'izz,Yemen
Central,Zambia
Copperbelt,Zambia
Eastern,Zambia
Luapula,Zambia
Lusaka,Zambia
Muchinga,Zambia
Northern,Zambia
Northwestern,Zambia
Southern,Zambia
Western,Zambia
Bulawayo,Zimbabwe
Harare,Zimbabwe
Manicaland,Zimbabwe
Mashonaland Central,Zimbabwe
Mashonaland East,Zimbabwe
Mashonaland West,Zimbabwe
Masvingo,Zimbabwe
Matabeleland North,Zimbabwe
Matabeleland South,Zimbabwe
Midlands,Zimbabwe













































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































